StudentID,StudyHours,Attendance,AssignmentsCompleted,SleepHours,InternetHours,Age,PreviousGPA,cat__Scholarship_NO,cat__Scholarship_No,cat__Scholarship_No ,cat__Scholarship_SI,cat__Scholarship_SÍ ,cat__Scholarship_Sí,cat__Scholarship_si,cat__Program_ADMINISTRACIÓN ,cat__Program_Administracion,cat__Program_Administración,cat__Program_Contador Auditor,cat__Program_INGENIERÍA CIVIL,cat__Program_INGENIERÍA INFORMÁTICA,cat__Program_Ingenieria Informatica,cat__Program_Ingeniería Civil,cat__Program_Ingeniería Civil ,cat__Program_Ingeniería Industrial,cat__Program_Ingeniería Informática,cat__Program_Ingeniería informática ,remainder__Scholarship_Normalized,FinalGrade
STU-14613,-0.18776638031712165,-1.7512927781490712,-0.0025366468759287965,-0.16473789220680857,1.4688582824925442,-0.8,-0.6041666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,2.59
STU-11696,-1.8485693429375643,0.09732332124415083,-2.306658242620993,-0.9097033697587368,-0.33743237854072633,1.2,-0.8854166666666673,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,3.09
STU-12164,1.3044271444738338,0.7262339529964834,1.0781360376435534,-0.8504447522261975,2.252349149982475,0.8,-0.6354166666666671,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,4.93
STU-11377,0.739585527745054,-0.024045397164194945,-0.5424894812965584,0.9696413577018095,0.5935776899410323,0.0,0.6249999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,4.64
STU-14598,0.44451901154345286,-0.1494263046108323,-0.1036785330750501,0.6564172364583849,1.2557749921710155,-0.8,1.0520833333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,5.37
STU-14485,0.8871187858458546,0.8616453330388513,-0.40787120735063803,-0.7996516514840202,-1.0979758147652612,0.6,-0.1562500000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,4.77
STU-11929,-0.1983044701814647,-2.4519212889608806,-0.0025366468759287965,2.2551300823184035,-0.7734335725832399,1.0,-0.5625000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,3.46
STU-14822,1.0009301563807587,1.5116199572422198,1.0781360376435534,0.9273137737499947,-0.38004903660503214,0.0,0.7604166666666662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,5.69
STU-12423,-0.5460614357047807,1.5116199572422198,1.0781360376435534,-0.9689619872912768,0.232975198627675,-0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,4.17
STU-13876,1.9577887160630945,1.5116199572422198,1.0781360376435534,-0.05468617393209197,0.47556232914756985,1.0,0.05208333333333315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.59
STU-10355,1.8545154353925335,0.9097916014983604,1.0781360376435534,-0.9858930208720028,0.7607661177317703,0.0,1.2812499999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,5.03
STU-10941,-1.6609913433522603,-0.8345075828992587,-0.49786463910454004,-0.621875798886401,0.42966746661677907,-0.4,-0.6354166666666671,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,2.99
STU-10730,0.5330389664039333,0.11437512465689224,1.0781360376435534,-0.3763758119658791,2.580169596630981,0.2,0.31249999999999983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,4.3
STU-10223,1.930389682415803,1.5116199572422198,1.0781360376435534,0.18234829619806725,0.9672929991203295,0.6,1.2812499999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,5.85
STU-14173,0.03353350683407921,0.40726492445223733,0.09564576204929638,-0.5541516645634983,-1.5011949641429243,0.0,0.11458333333333275,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,5.19
STU-10721,-0.3395148743636597,0.5898195256945421,1.0781360376435534,-0.8504447522261975,-0.7439297323848743,1.4,0.27083333333333315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.42
STU-11340,0.002430566754824973,0.6219170380008805,0.5857752787916239,-0.5372206309827731,0.0004908484836258368,0.6,0.40624999999999967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,5.25
STU-10781,-0.9085717270381768,-0.5927731933421422,-0.41530868104930724,-0.9350999201298255,1.4164070110287832,0.2,-0.39583333333333326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.69
STU-14310,-1.7558341521313467,-1.0461505546691825,-1.3167304933280661,0.15695174582697857,-1.6683833919336624,-0.2,-1.020833333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,3.09
STU-13245,-1.0244907155459486,-0.6108280440144572,-0.25912173337724553,-0.0038930731899153724,-0.4095528768033977,0.4,-0.1562500000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,3.43
STU-11966,-0.7273165813714787,0.02109172951659479,0.9673176795333764,0.597158618925845,-1.3241719229527307,-0.2,-0.47916666666666663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,4.7
STU-13878,-1.264759164452967,-1.1815619347115502,-1.1620310403957381,1.0712275591861626,-1.5765936668720806,0.8,-1.1041666666666672,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,3.76
STU-12575,0.49931707883803594,-0.00254378831383569,0.24067649917335324,-0.5541516645634983,-0.9439002048404632,-0.2,1.2812499999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,4.81
STU-14891,-1.1973153893211725,1.357150679267962,1.0781360376435534,0.7241413707812876,2.697201496084497,-0.2,-0.6770833333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,4.67
STU-14665,-0.9612621763598913,-1.191592407307282,-0.41530868104930724,-2.306513640168603,-0.3144849472753308,-1.0,-0.6562499999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,3.24
STU-10531,-1.3891086248522133,-0.750251613095118,-2.6190321379651174,-1.332979209276878,1.2524967877045299,-0.6,-1.2812500000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,1.58
STU-13733,0.0272106529154736,-0.09626479985345796,-0.804288555489729,-0.4694964966598704,-0.6390271894573523,-1.0,0.21874999999999997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,3.56
STU-12911,0.4719180451907442,1.322044025182904,0.9516989847661697,0.9188482569596321,0.6591417792707336,0.8,0.20833333333333354,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,5.12
STU-12694,0.40658188803181844,-0.9639006793841891,0.3581885836123332,1.2574689285741452,-1.6683833919336624,-0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,3.92
STU-12843,-0.7294241993443472,-2.1484994929400183,-0.0025366468759287965,-0.520289597402047,-0.7144258921865086,0.2,-0.48958333333333404,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,2.26
STU-11959,-1.3469562653948417,-0.922775741741691,-1.4208551251094403,-0.5372206309827731,-1.2749988559554546,0.6,-1.1875000000000007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,2.91
STU-11479,0.796491213012506,-0.25274017234686164,0.5039630681062585,0.9357792905403574,0.33459953708871215,-0.4,-0.7291666666666669,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.25
STU-13252,1.2095843356947478,0.6630419756433786,1.0781360376435534,0.9611758409114468,0.21330597182876473,-0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.9
STU-14695,1.142140560562953,1.5116199572422198,1.0781360376435534,-0.7911861346936576,0.9640147946538445,0.2,0.4270833333333335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,5.64
STU-11213,-0.15825972869696175,0.08328065961012739,-0.4956333969949391,2.137882674771878,0.42311105768380874,-1.0,-0.43749999999999994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.51
STU-12050,-0.7378546712358217,-0.4302795372912997,-0.7589199659278443,0.6394862028776589,0.7443750953993452,0.4,-0.9375000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,3.61
STU-12957,-0.35216058220087126,-1.0802541614946681,-1.6417480939599287,-0.39330684554660517,0.11495983783421285,-1.0,-1.0312500000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,3.36
STU-10954,0.25483339398528043,-1.6760642336810887,-1.6008419886172458,0.6987448204101989,-0.835719457446456,-1.0,1.1145833333333328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,3.96
STU-14044,2.284469501857725,0.3942253100777875,1.0781360376435534,-0.33404822801406514,-0.06861961228895093,-1.0,-0.510416666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.69
STU-14633,1.2854585827180167,1.5116199572422198,0.08523329887115887,-0.5880137317249496,1.9900927926636696,0.4,1.2812499999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,5.16
STU-10032,0.002430566754824973,0.27787182796730836,-1.0170003032716801,1.1050896263476147,0.12151624676718284,-1.0,0.13541666666666657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.45
STU-13265,1.435099458791686,1.4745072086380147,-1.873053525988554,-0.012358589980278015,0.29853928795737633,0.0,0.3229166666666663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.55
STU-12774,0.1578829672333255,-0.9679128684224807,0.7255997843266135,1.5029689154946664,-1.0717501790333808,-1.0,-1.2812500000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.26
STU-10335,-0.35216058220087126,-0.2958712045085041,-1.3115242617389968,1.5622275330272064,-1.0127424986366496,-0.2,-0.9062500000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.09
STU-14735,-0.71045563758853,-0.43228563181044555,0.1298581410631762,-0.2324620265297112,0.7968263668631064,0.2,0.5520833333333327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,3.61
STU-14356,0.11362298980308548,0.08528675412927318,-0.5581081760637642,0.046900027552261976,1.236105765372105,-0.4,0.21874999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,4.49
STU-14102,-0.1350759309954071,0.7874198358304424,1.0781360376435534,-0.7911861346936576,-1.2520514246900591,0.8,-0.7708333333333336,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,3.66
STU-10451,0.18738961885348576,1.022132894570548,0.23621401495415234,-0.6557378660478523,-1.229103993424664,-0.4,-0.22916666666666735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.3
STU-14669,1.6100317505397788,0.5687555332435061,1.0781360376435534,-1.6208067801492145,0.5083443738124204,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,5.0
STU-10343,0.8281054826055348,0.06221666715909151,1.0364861849310034,-0.5880137317249496,0.06250856637045177,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.59
STU-13461,0.6025903595085965,1.0983644862981026,1.0781360376435534,0.8426586058463668,-0.30465033387587553,1.4,0.16666666666666682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,5.65
STU-11464,1.1737548301559824,1.0271481308684132,-0.3744025757066245,-0.9689619872912768,-0.1702439507499878,-0.4,-0.7604166666666672,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,3.83
STU-10469,-1.3870010068793448,-1.38217138662617,-2.291783295223654,-0.17320340899717196,0.21986238076173473,-1.0,-0.6145833333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,3.18
STU-11632,-0.1603673466698303,-0.6349011782442125,-0.49042716540587084,0.6987448204101989,0.40016362641841324,-1.0,-0.27083333333333315,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,4.15
STU-11684,0.9545625609776492,0.48650565795851275,1.0781360376435534,-0.8589102690165602,-0.986516862904769,-1.0,0.9895833333333336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.81
STU-12133,-2.3248910048058637,-1.1163638628392998,-1.9764344104000617,-1.332979209276878,-1.0094642941701646,0.2,-1.0937499999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,1.59
STU-12172,0.847074044361352,0.7422827091496527,1.0781360376435534,0.038434510761898584,-0.5439592599292854,0.8,-1.0312500000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,4.36
STU-14374,0.7416931457179229,1.1685777944682196,1.0781360376435534,-1.7223929816335677,-0.9635694316393736,0.8,-0.8749999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,4.68
STU-12123,-0.49547860435593477,1.5116199572422198,-0.6525640920368682,-0.6472723492574897,-0.2226952222137489,0.4,-0.510416666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,3.36
STU-12763,-0.17512067247991042,0.32401200190767027,-0.0025366468759287965,0.029968993971535945,2.304800421446236,-1.0,-1.072916666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,3.91
STU-12803,-0.07817024572795549,0.7703680324176996,-0.0025366468759287965,-0.30865167764297646,-0.4161092857363677,0.6,0.5208333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.27
STU-13558,1.4709289643304524,1.1445046602384659,1.0781360376435534,-0.8419792354358349,2.697201496084497,0.6,0.927083333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,6.53
STU-10831,-0.02547979640624094,1.011099374715244,-0.12450345943132513,-1.815513666327559,1.8786338408031773,-0.2,0.010416666666666446,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.7
STU-13988,-2.1394206231934287,-0.4794288530103811,-0.0025366468759287965,2.2551300823184035,-0.42922210360230795,-0.4,-0.8437500000000006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,2.44
STU-14295,-0.20884256004580776,1.5116199572422198,1.0781360376435534,0.3855206991667744,-1.0979758147652612,-0.8,-0.6458333333333335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,4.41
STU-13945,-0.038125504243452533,0.8044716392431853,1.0781360376435534,-0.7488585507418436,-0.1833567686159281,0.4,-0.17708333333333326,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,4.6
STU-14290,0.9187330554388837,0.8094868755410505,1.0781360376435534,-0.5456861477731357,-1.4520218971456482,0.8,-0.010416666666666446,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,4.98
STU-11925,-0.04655597613492668,-0.7221662898270712,0.20423287804987245,-0.16473789220680857,0.42638926215029377,-0.6,-0.2500000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,4.39
STU-13280,0.9608854148962552,-0.3159321496999664,1.0781360376435534,-2.061013653248081,1.6294903013503126,1.4,-0.13541666666666657,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,4.22
STU-10869,1.3212880882567828,-0.18553600595546382,0.8207994476695849,-0.09701375788390593,-1.2815552648884247,-0.2,1.0624999999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,6.17
STU-12058,-1.3069115239103386,-1.8826919691531474,-1.5755545780417695,1.545296499446481,-0.20630419988132362,0.6,-0.7708333333333336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,2.51
STU-12912,-0.033910268297715464,0.6820998735752674,0.92715532156056,-0.28325512727188856,-0.7504861413178444,1.4,-0.22916666666666735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,4.8
STU-12684,-1.30480390593747,0.38319179022248345,1.0781360376435534,0.1908138129884299,-0.42266569466933795,0.8,-0.8749999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.36
STU-10246,-0.3542682001737398,-0.8134435904482242,-0.2182156280345628,-0.9266344033394628,0.7017584373350392,-0.4,-0.4479166666666673,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,4.17
STU-10250,-2.1330977692748228,-0.5807366262272645,-1.872309778618687,0.1908138129884299,1.5213095539563053,0.0,-0.09374999999999986,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,3.97
STU-14631,-0.4280348292241401,-0.4954776091635517,-0.8362696923940078,1.1982103110416054,-0.8193284351140308,0.4,-0.48958333333333404,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,3.9
STU-10434,-0.6366890085381297,-0.6659956432909774,-2.1556775265379997,1.6384171841404715,0.0004908484836258368,-0.4,-1.0520833333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,2.86
STU-13703,-0.4385729190884831,1.5116199572422198,0.4853693838595844,0.6310206860872962,1.593430052218977,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,4.51
STU-13724,1.2685976389350684,-0.3841393633509378,1.0781360376435534,0.30086553126314647,-0.6816438475216581,-1.0,-0.78125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.34
STU-11326,0.16209820317906296,-1.07122673615851,0.15440180426878583,-0.4948930470309591,0.2690354477590108,-0.2,0.291666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,4.27
STU-14661,-0.474402424627249,1.5116199572422198,1.0781360376435534,-0.43563442949841913,0.3378777415551972,1.2,0.291666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,4.6
STU-11627,-0.10135404342950977,-0.00254378831383569,-0.7380950395715692,0.6225551692969337,-1.2225475844916938,0.8,-0.7708333333333336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,3.27
STU-12306,0.002430566754824973,-0.00254378831383569,-1.667035504535405,-0.27478961048152517,-0.5275682375968601,1.4,-1.2812500000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,1.44
STU-12405,-1.8464617249646957,-1.9057620561233275,-2.0188280104824785,1.2236068614126947,1.5081967360903654,0.6,0.8020833333333329,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,5.05
STU-12139,-1.2774048722901785,-1.1133547210605803,-1.8752847680981548,-1.8578412502793729,1.0787519509808217,0.8,-1.2812500000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,2.67
STU-11358,-0.24256444761170473,1.12344066778743,-0.14755962789720115,-0.04622065714172933,2.697201496084497,0.4,0.031249999999999334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.3
STU-10956,2.3006981602488126,1.5116199572422198,1.0781360376435534,0.7241413707812876,-0.19646958648186835,-0.8,0.2291666666666664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,5.03
STU-12457,0.24640292209380593,0.24176212662267685,0.5017318259966574,1.714606835253737,0.4493366934156893,0.0,0.031249999999999334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,4.52
STU-10938,-0.6957023117784499,1.4123182785444834,0.8133619739709146,-0.579548214934587,0.43950208001623403,0.2,0.5833333333333329,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,5.41
STU-14234,-1.6567761074065233,-0.00254378831383569,-0.34911516513114754,0.6564172364583849,0.927954545522509,1.2,-1.0520833333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,1.84
STU-11535,0.002430566754824973,-0.016021019087610326,-1.0036128506140745,1.0881585927668895,2.3965901465078177,1.4,-1.2812500000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,3.42
